3,Jefe de Proyectos y Sistemas TI,Responsable del area Tecnologica de la Informacion de la empresa en el pais de administrar proyectos locales y globales en coordinacion con la gerencia regional y la oficina central Su labor contempla elaborar planes estrategicos y operativos administrando recursos direccionar la comunicacion de planes objetivos metas politicas normas y procedimientos al personal involucrado coordinar la atencion y resolucion de problemas y requerimientos dirigir los procesos de evaluacion y cambios tecnologicos evaluar sistemas y procesos aplicar enfoques y estrategias de gestion tecnologica promover y liderar el desarrollo de proyectos de tecnologia de la informacion yo comunicacion proponer el uso de herramientas tecnologicas de los usuarios en el ambiente de trabajo evaluar el curso y desempeno de la unidad tecnica Establecer medidas de rendimiento y control de calidad de desarrollo de productos y servicios de tecnologia de la informacion asi como aplicar metodos y estandares relativos al proceso de desarrollo de productos y servicios de tecnologia de informacion yo comunicacion Asiste a la direccion en la formulacion gestion y evaluacion de planes y proyectos del area controlando los proyectos asignados al area y al personal a cargo,Lugar de Trabajo Lima  Conocimientos Especificos PMP SISM ERP PeopleSoft SAP u ORACLE Programacion con entorno clienteservidor y bases de datos relacionales
4,Analista de Inteligencia Comercial, Disenar planear y organizar los reportes para la gestion gerencial y comercial que permita tomar decisiones estrategicas Analizar Investigar Controlar la validez de la informacion como base de reportes a ejecutar  Generar y apoyar en el desarrollo o programacion de reportes internos que permitan optimizar la labor diaria mejorar proceso integrar y compartir informacion de manera eficiente  Facilitar la informacion a traves del diseno y optimizacion de los sistemas fuentes para permitir la eficiencia en la generacion de reportes  Asegurar la calidad de informacion  Participar en los proyectos estrategicos de la unidad de Inteligencia Comercial que conllevan a la realizacion de los planes estrategicos del area,Dominio a nivel Avanzado de Microsoft office y SQL intermedio Conocimientos de lenguaje de Programacion Dominio del idioma ingles a nivel intermedio Experiencia de minima de 2 anos como Analista de Informacion o Programador
3,Analista de Proyectos Tecnologicos,Planear y administrar con los proveedores yo usuario final el desarrollo del proyecto Coordinar y facilitar los recursos necesarios para la ejecucion correcta del proyecto Supervisar el avance del proyecto asegurando el cumplimiento de la metodologia y los estandares de calidad propuesta,Experiencia de 2 anos supervisando proyectos de sistemas de infraestructura locales e internacionales de gran envergadura
3,Administrador de Redes, Administracion de red de datos con clientes  Administracion de las Centrales Telefonicas  Wireless  Administracion de la Infraestructura de Red  Administracion y Virtualizacion de Servidores  Administracion de Servidores Windows NT 40 Windows 2000 Windows 2003 Window 2008  Mantenimiento de Servidores  Control de Inventario de Hardware y Software, Bachiller de Ingenieria de sistemas Ingenieria de redes y comunicaciones o carreras afines  Minimo 3 anos de experiencia desempenando funciones similares  Deseable certificacion SAP ABAP
4,Practicante de Sistemas,Elaboracion y Analisis de informacion de base interna de datos  Elaboracion de reportes  Actualizacion de tarifas  Seguimiento a ordenes internas de trabajo,Experiencia en programacion con PHP y SQL asi como en manejo de Excel Intermedio
4,Analista de Contraloria,Realizar reportes y analisis que permitan identificar y evaluar el cumplimiento de las Politicas y Procedimientos de la Financiera  Analizar las bases de datos a fin de generar excepciones yo alertas a las politicas y procedimientos establecidos por la Financiera  Preparar reportes detallados de los resultados obtenidos en las contralorias  Elaborar y emitir estadisticas por tienda procesos yo alertas asi como elaborar informes de seguimiento por area y responsable de los planes de accion y fechas comprometidas para subsanar las situaciones observadas  Automatizar procesos manuales que se realicen en el area mediante el uso de herramientas a nivel usuario Access SQL  Elaborar los indicadores de gestion del area de Contraloria,Experiencia minima de 1 ano en posiciones similares Manejo de Access y SQL a nivel avanzando Conocimiento en programas de bases de datos
6,Practicante de Gestion y Asesoria Fiscal,Preparacion de anexos y reportes ante BBVA y otras entidades supervisoras del Estado,
6,Practicante Junior de Business Quality, Realizar seguimiento a los proyectos de mejora y documentacion del estatus de cada proyecto  Proponer acciones y retar los entregables para asegurar el cumplimiento del objetivo del proyecto de mejora  Mantener actualizado el cronograma general de los proyectos  Coordinar con jefes de proyecto y lideres de track para definir nuevas actividades en los proyectos existentes yo nuevos proyectos  Apoyar a los jefes de proyecto y lideres de track en la elaboracion del cronograma planificacion de actividades y entregables  Identificar oportunidades de mejora en los procesos de la empresa y realizar la propuesta de implementacion del proyecto de mejora  Elaborar presentaciones para las Gerencias sobre el avance de los proyectos,Indispensable 01 ano de experiencia en control interno yo gestion de proyectos
6,Analista de Reclutamiento y Seleccion,Publicacion de puestos Coordinacion de entrevistas Apoyo con las evaluaciones de seleccion Mantener actualizado los registros del area Manejo de documentacion,Experiencia laboral en empresas de TI minima de 2 anos Manejo de Office 2007 Conocimientos en herramientas de desarrollo con respecto al area de TI
3,Jefe de Seguridad de la Informacion,Objetivo del puesto Proteger la marca y la reputacion de RIMAC asegurando la proteccion y uso correcto de los activos de informacion de la compania Asegurar el cumplimiento de la estrategia de seguridad de la informacion de Rimac Seguros y Rimac EPS  Funciones Elaborar la estrategia de Seguridad de la Informacion acorde a los objetivos estrategicos de la compania Dirigir y supervisar la definicion e implementacion del sistema de gestion de seguridad de la informacion Dirigir el plan de implementacion de controles de seguridad de informacion Asegurar el uso de la metodologia de evaluacion de riesgos de seguridad de la informacion alineada con la de riesgo operativo Supervisar y aprobar el mantenimiento y actualizacion periodica de la Politica de Seguridad de la Informacion Proponer y dirigir la elaboracion y el desarrollo de planes politicas y lineamientos del sistema de gestion de seguridad de la informacion de la compania acorde con la legislacion y normativa vigente relacionada,Certificacion CISM indispensable Deseable Master en seguridad de la Informacion Auditoria o relacionados Minimo 2 anos de jefatura en el area de Seguridad de la Informacion de preferencia en el sector financieroaseguradorConsultoria en BIG 4 Conocimientos de Seguridad de la Informacion Estandares de seguridad ISO 27001 Conocimientos de la Circular G140 SBS Conocimientos tecnicos sobre seguridad informatica Ingles intermedio
5,TECH SERV TECHNICIAN 2, Planificar y realizar el mantenimiento y reparacion de los equipos revisando su funcionamiento y reemplazando las piezas deterioradas generando reportes y documentacion de la seccion guiandose por las politicas y procedimientos de QHSSE y generando reportes sobre el mantenimiento realizado y los repuestos utilizados con la finalidad de garantizar el buen estado de los mismos y contribuir a alcanzar los objetivos de la linea,Ingeniero electronico o sistemas Mas de 3 anos de experiencia en la industria de Petroleo Amplios conocimiento en reparacion de tarjetas electronicas circuitos electricos instalaciones electronicas diagnostico de fallas prueba de circuitos entre otros De preferencia Ingles nivel avanzado Lugar de residencia en Lima Disponibilidad para realizar viajes continuos a zona de operaciones pozo o locaciones remotas  Competencias Orientado a resultados Proactivo y dinamico Innovador permite la mejora continua Promueve la excelencia en el servicio
1,Analista Programado RPG,Analisis de Requerimientos Desarrollo de programas Documentacion,Conocimiento de Cobol para AS400  Programacion RPG 400 nivel intermedio  avanzado indispensable
1,Analista Programado JAVA NET,Programacion en Herramientas WEB NET JAVA SQL  Documentacion de sistemas Pases Testing Manuales  Analisis tecnico de requerimientos,Conocimientos de NET JAVA SQL nivel intermedio  avanzado indispensable  En especial NET   2 anos de experiencia como minimo manejando Java  NET indispensable
2,Analista Programado JAVA,Genera la documentacion del codigo y algoritmos especiales Ademas documenta todos los requisitos tecnicos necesarios y los pasos para el despliegue de las aplicaciones en los ambientes respectivos  Realiza pruebas unitarias de lo codificado generando la evidencia correspondiente  Codifica los componentes necesarios para la solucion de software,Conocimientos tecnicos de Java para aplicaciones Web utilizando tecnologia Java J2EE y debe usar como minimo 3 frameworks SPRING MVC SPRING HIBERNATE WEBA SERVICE XML IBATIS nivel intermedio  avanzado Indispensable  Indispensable haber laborado en las posiciones de Programador o Analista Programador como minimo 4 anos Presentar documentos que validen
3,Practicante de IT,Apoyo al area de aplicaciones en el analisis y gestion de proyectos Apoyo en la infraestructura de la seguridad de la informacion Soporte en la solucion de los productos de los diferentes aplicativos,Experiencia minima de 6 meses en funciones similares
6,Trainee Ambev Peru 2014,LA OPORTUNIDAD ESTA ACA HAZLA TUYA Somos AmbevPeru formamos parte de AnheuserBusch InBev la compania cervecera internacional lider y una de las cinco empresas de consume masivo mas grandes del mundo con sede en Leuven Belgica AnheuserBusch InBev cuenta con un portafolio de mas de 300 marcas y con operaciones en mas de 30 paises Nuestro programa Trainee te ofrece entrar a la compania como contratado y llevar a cabo un entrenamiento en Argentina por 6 meses Al volver pueden decidir en que area de la empresa les gustaria trabajar Tendran un mentor a lo largo de su carrera y proyeccion a ocupar una posicion clave en la compania Si estas interesado en formar parte de esta empresa multinacional y desarrollarte con ella esta oportunidad es para ti  Beneficios  Ser parte de la Compania Cervecera numero uno en el Mundo y una de las cinco mejores empresas de consumo masivo  Contrato desde el primer dia de trabajo  Capacitaciones y entrenamientos  Linea de carrera  Descuentos en productos alimentacion cuberita al 100  Mentor a lo largo de su desarrollo,Estos son los requisitos para participar del Programa Trainee 2014  Estudiantes yo egresados de todas las especialidades que se encuentren en el ultimo ciclo Decimo ciclo y egresen en Julio 2014 o que tengan como maximo dos anos de egreso  Dominio del idioma ingles a nivel intermedio  avanzado  Disponibilidad de traslado  No es indispensable contar con experiencia laboral previa
3,Analista Programador, Administrar por lo menos un productos de la empresa  Proceso de aprendizaje de un cliente  Resolucion de problemas basicos  Entender y analizar las solicitudes del clientes  Definir las alternativas de solucion evaluarlas y seleccionar la mejor  Ejecutar la solucion elegida  Realizar informes de las actividades efectuadas para la solucion de la solicitud para el interno y el cliente  Experiencia en desarrollo de reportes, Bachiller de Ingenieria de Sistemas software y carreras afines  Experiencia minima de 2 anos en administracion de servidores Web preferencia WebSphere Application Server y conocimientos de Message Broker
6,Trainee Ambev Peru 2014,LA OPORTUNIDAD ESTA ACA HAZLA TUYA Somos AmbevPeru formamos parte de AnheuserBusch InBev la compania cervecera internacional lider y una de las cinco empresas de consume masivo mas grandes del mundo con sede en Leuven Belgica AnheuserBusch InBev cuenta con un portafolio de mas de 300 marcas y con operaciones en mas de 30 paises Nuestro programa Trainee te ofrece entrar a la compania como contratado y llevar a cabo un entrenamiento en Argentina por 6 meses Al volver pueden decidir en que area de la empresa les gustaria trabajar Tendran un mentor a lo largo de su carrera y proyeccion a ocupar una posicion clave en la compania Si estas interesado en formar parte de esta empresa multinacional y desarrollarte con ella esta oportunidad es para ti  Beneficios  Ser parte de la Compania Cervecera numero uno en el Mundo y una de las cinco mejores empresas de consumo masivo  Contrato desde el primer dia de trabajo  Capacitaciones y entrenamientos  Linea de carrera  Descuentos en productos alimentacion cubierta al 100  Mentor a lo largo de su desarrollo,Estos son los requisitos para participar del Programa Trainee 2014  Estudiantes yo egresados de todas las especialidades que se encuentren en el ultimo ciclo Decimo ciclo y egresen en Julio 2014 o que tengan como maximo dos anos de egreso  Dominio del idioma ingles a nivel intermedio  avanzado  Disponibilidad de traslado  No es indispensable contar con experiencia laboral previa
6,Jefe de Proyecto, Planificacion seguimiento y control de los proyectos  Gestion de cambios y riesgos  Supervision y guia de su equipo de proyecto  Preparacion y actualizacion del Cronograma de Proyecto  Verificacion y validacion de los entregables  Llegar a cabo las reuniones de seguimiento con informes y actualizacion de planes,Bachiller de IngSistemas Software o afin con experiencia no menor de 3 anos en puesto similar con experiencia anterior en labores de analisis diseno desarrollo de sw e implementacion Uso de MSProject y SW de oficina Deseable certificacion PMP o Diplomado o curso de Gestion de Proyectos basados en el PMBOK
3,Coordinadora de Calidad y Porcesos de TI, Liderar la Mejora Continua en la Organizacion Asi como dirigir los proyectos de mejora de procesos criticos de alto impacto  Disenar e implementar procesos de las areas operativas y estandares de calidad de los procesos criticos  Implementar metricas operativas y de gestion y hacerles seguimiento  Promover la cultura de calidad en la Organizacion reforzando competencias en el personal en temas de calidad y proyectos  Planificar y controlar los proyectos criticos PMI y de mejora de la empresa  Planificar y realizar las auditorias de los procesos de la empresa Planificar y coordinar la asignacion de personal para el desarrollo de actividades de calidad interna revisiones  pruebas en proyectos ejecucion de auditorias internas participacion en auditorias o evaluaciones externas  Participar en la identificacion de areas de oportunidad y solucion de problemas  Fomentar e implementar el desarrollo de grupos de Calidad con Comites directivos y Circulos de mejora, Profesional de la carrera de Ingenieria Sistemas o Software  3 anos de experiencia como minimo en gestion de procesos en empresas de servicios necesaria en Tecnologia de Informacion   INDISPENSABLE conocimientos de CMMi deseable haber llevado curso  Requerida experiencia minima de 3 anos en gestion de proyectos de desarrollo de Software  Conocimientos en Gestion de Calidad  Auditoria de Sistemas Normas ISO Herramientas de calidad Analisis Causa raiz Control Estadistico etc  Ingles a nivel Intermedio  MS Office a nivel Avanzado  MS Project a nivel avanzado  Visio a nivel avanzado
3,Practicante de Riesgos Mayoristas  Originacion de Politicas,Automatizacion de procesos y reportes Realizar seguimiento y analisis de portafolio crediticio de la cartera Mayorista para identificacion de oportunidades y alertas Analizar el comportamiento de los segmentos productos sectores nivel de endeudamiento y perfiles de riesgo,Conocimientos de SQL SAS y Excel Conocimientos de lenguaje de programacion Conocimientos de herramientas de Google
6,Analista de Continuidad del Negocio,Elaborar mantener ejecutar y coordinar pruebas de planes de continuidad del negocio por escenario Elaborar y mejorar continuamente el BIA BCP  DRP y arboles de llamada o notificacion Determinacion del RTO por cada proceso de negocio y el RPO Asegurar el cumplimiento de los proyectos objetivos y tareas de la Continuidad de Negocios Identificar y analizar los riesgos ante todo tipo de desastres yo siniestros,Conocimientos en gestion de Continuidad del Negocio ISO 223012012 normas y buenas practicas en continuidad del negocio Gestion Integral del Riesgo y auditoria de TI Infraestructura TI Curso o certificacion DRI deseable Ingles minimo nivel intermedio lectura Manejo de Office a nivel intermedioavanzado De preferencia en el sector financiero Capacidad de gestion y de interrelacion con diferentes equipos de trabajo
1,Analista Programador  NET,Proyectos de desarrollo bajo la modalidad de consultoria,Minimo un 01 ano de egresado de su centro de estudios Experiencia minima de un 01 ano en el desarrollo de sistemas informaticos en entorno WEB transaccional con tecnologia Net Experiencia minima de un 01 ano en el desarrollo de soluciones Web conocimiento con Patron AspNet MVC 3 o Superior Experiencia minima de un 01 ano en la implementacion de sistemas con Base de Datos Oracle Deseable experiencia en analisis de datos Deseable conocimientos de Arquitectura Basada en servicios WCF Deseable conocimientos de herramientas tecnologicas HTML HTML5 CSS XML XSL JSON Ajax JQuery UI Bootstrap Deseable conocimiento de Microsoft SQL Server Reporting Services Deseable conocimientos en herramientas de Business Intelligence Deseable conocimientos en RUP UML y Team Foundation Server Deseable conocimientos en el ciclo de vida de Software  Monto S7500 al mes si es profesional S6000 al mes si es tecnico
1,Ingeniero de Proyectos, Desarrollo de proyectos logisticos a nivel estrategico y tecnico para empresas de primera linea incluyendo  Procesamiento analisis e interpretacion de data  Desarrollo y evaluacion de alternativas de solucion para los problemas identificados  Apoyo en la implementacion de soluciones logisticas seleccionadas  Elaboracion de documentacion de proyecto y presentacion al cliente, Manejo avanzado de Microsoft Office PowerPoint Excel Access  Dominio del idioma ingles  Experiencia de preferencia en logistica o proyectos pero no necesaria
2,Programador Net C,Participacion en el analisis y diseno de la arquitectura Diseno detallado e implementacion de productos de software multiplataforma Participacion en el desarrollo de innovaciones y productos ID desde el inicio hasta la implementacion Ocasionalmente acompanar y asistir durante procesos de despliegue internacionales Algunos viajes pueden ser requeridos por periodos de unos pocos dias solamente,Al menos 2 anos en una posicion similar Conocimientos de C VBnet ASPnet Conocimientos de herramientas en Net Net Framework IIS Visual Studio Experiencia en desarrollo multiplataforma Linux UNIX Windows Buen nivel de conocimientos de SQL ODBNet XML Conocimientos de POO y Patrones Conocimientos de UML y metodologias de software SCRUM RUP Conocimientos en desarrollo de aplicaciones de acceso a datos SQL funciones y procedimientos almacenados BD MS SQL Server es preferido aunque conocimiento en otras bases de datos es bienvenido Experiencia trabajando con herramientas open source librerias y productos Lo siguiente seria un plus Conocimiento de criptografia PKI PKCS Experiencia desarrollando Aplicaciones Desktop y Web Practicas Agiles TDD CI Pair Programming code reviews  Competencias Habilidad de trabajar solo y como parte de un equipo Buenas capacidades analiticas para asumir nuevos retos Buenas habilidades de comunicacion organizado y motivado persistente orientado a completar tareas Responsable y confiable
1,Ingeniero Software QA,Trabajar diariamente con el equipo de desarrollo Desarrollar y ejecutar planes integrales de pruebas metodos de diseno de pruebas casos de prueba y otra documentacion para pruebas funcionales y de regresion Ejecutar varios tipos de pruebas como pruebas de requerimientos funcionales configuracion seguridad y regresion Documentar la ejecucion de las pruebas Registrar bugs y reportes de estado con detalles precisos Hacer el seguimiento del estado de los bugs Identificar potenciales areas de automatizacion disenar y construir pruebas automatizadas interpretar y analizar resultados de pruebas Documentar la trazabilidad entre la documentacion de los requerimientos del sistema y las pruebas Completar las tareas asignadas a tiempo de acuerdo con el proceso apropiado Reportes de estado regulares de las actividades de pruebas al Jefe de QA,Al menos 2 anos en una posicion similar Buen conocimiento de tecnicas formales de pruebas Experiencia trabajando con herramientas librerias y productos open source Conocimientos basicos de un lenguaje de programacion como Java C Python o C  Lo siguiente seria un plus Conocimientos de criptografia PKI PKCS Conocimiento de un IDERAD del tipo Visual Studio o Eclipse Experiencia con herramientas de automatizacion JMeter TPlan Robot Selenium Windmill Watir FitNess Conocimiento de desarrollo de aplicaciones de acceso a datos ODBCNet JDBC Hibernate XML reppositories MS SQL Server y Oracle son preferidas aunque conocimiento en otras bases de datos es bienvenido  Competencias Habilidad de trabajar solo y como parte de un equipo Buenas capacidades analiticas para asumir nuevos retos Buenas habilidades de comunicacion organizado y motivado persistente orientado a completar tareas Responsable y confiable Conocimientos de Ingles nivel Basico
1,Technical Lead,Reporta al Jefe de Proyectos y al Director de Software Lab Gestionar un equipo de 10 a 20 Ingenieros de Software Ingenieros de QA Analistas Funcionales e Ingenieros de Sistemas Proporcionar las estimaciones de esfuerzo de desarrollo de software al Jefe de Proyectos Identificar y escalar los riesgos tecnicos al Jefe de Proyectos Validar requerimientos proporcionados por los Analistas Funcionales Asignar tareas a los miembros del equipo tecnico Controlar las decisions tecnicas de un proyecto Debe ser capaz de ejecutar tareas tecnicas Ocasionalmente viajar para participar en el despliegue del software,Al menos 2 anos en una posicion similar con un equipo de 5 o mas personas Experiencia en al menos 2 de las siguientes tecnologias Net Java C o Python Conocimiento en Arquitectura de Software Conocimientos de IDE Visual Studio Eclipse Experiencia en diseno de bases de datos Conocimientos de POO y Patrones de Diseno Conocimientos de gestion de la configuracion del software SVN Jenkins TFS aunque conocimiento en otros es bienvenido Conocimiento de procesos y herramientas de QA Experiencia trabajando con herramientas librerias y productos open source Conocimientos de desarrollo de aplicaciones de acceso a datos ODBCNEt JDBC Hibernate repositorios XML MS SQL Server y Oracle son preferidos pero conocimiento en otras bases de datos es bienvenido Experiencia previa como Analista Desarrollador Ingeniero de QA o Analista Funcional Conocimientos de PMP RUP SCRUM u otra metodologia  Lo siguiente seria un plus Conocimientos de criptografia PKI PKCS  Competencias Habilidades para motivar y organizar un equipo Buenas habilidades analiticas con ganas de asumir nuevos retos Buenas habilidades de comunicacion organizado y motivado persistente orientado a cumplir tareas Debe ser capaz de trabajar bajo presion Responsable y confiable Conocimientos de Ingles Intermedio escrito y hablado
3,Practicante de Tecnologia y Comunicaciones, Brindar soporte tecnico a los usuarios y operar la plataforma de mesa de ayuda  Colaborar con el desarrollo y seguimiento de los proyectos del area  Contribuir con el analisis y mejora de los procesos del area  Colaborar con la gestion de los recursos y logistica interna del area  Reportar el resultado de las tareas y actividades encomendadas, Haber cumplido su periodo de practicas preprofesionales
1,Technical Lead,Report to the Project Manager Manage a team of 5 to 20 Software Engineers SQA Engineers Functional Analysts and IT Engineers Provide the software development effort estimates to the Project Manager Identify and escalate technical risks to the Project Manager Validate requirements provided by Functional Analysts Assigns tasks to the members of the Technical Team Control the technical decisions in a project Must be capable of executing handson tasks Occasionally travel to participate in software deployment,At least 2 years in a similar position with a team of 5 or more people Experience in at least 2 of the following technologies Net  Java PHP or Python Knowledge of IDE Visual Studio Eclipse Experience in Database design Knowledge of POO and Design Patterns Knowledge of software configuration management SVN Jenkins TFS though knowledge on others is welcome Knowledge of SQA processes and tools Experience working with open source tools libraries and products Knowledge of data access applications development ODBCNEt JDBC Hibernate XML repositories MS SQL Server and Oracle are preferred though knowledge on other databases is welcome Previous experience as a Software Engineer QA Engineer or Functional Analyst Knowledge of PMP RUP SCRUM or other methodology  The following would be an advantage Knowledge of cryptography PKI PKCS  Skills Ability to motivate and organize a team Good analytical skills with a challenging and enquiring mind Good communication skills organized and motivated persistent driven to complete tasks Should be able to work well under pressure Responsible and reliable Knowledge of English both spoken and written
1,Arquitecto de Software,Apoyar a las areas de ingenieria en la definicion de los modelos arquitectonicos a alto y bajo nivel que implementaremos en nuestros proyectos Controlar la alineacion de las areas de ingenieria a los modelos arquitectonicos planteados Participacion en el desarrollo de innovaciones y productos ID desde el inicio hasta la implementacion,Dominio de diferentes tecnologias sera requerido trabajar con tecnologias como Java dotNet Python C Ruby etc Experiencia en desarrollo multiplataforma y multicapa real Conocimientos de POO y Patrones Conocimientos de UML Experiencia trabajando con herramientas librerias y productos open source  Lo siguiente seria un plus Experiencia academica en arquitectura de software sera altamente valorada Conocimiento de criptografia PKI PKCS Experiencia desarrollando Aplicaciones Desktop y Web  Competencias Habilidad de trabajar solo y como parte de un equipo Buenas capacidades analiticas para asumir nuevos retos Buenas habilidades de comunicacion organizado y motivado persistente orientado a completar tareas Responsable y confiable Conocimientos de Ingles nivel Basico
3,Analista de Planificacion de Plataformas y Servicios,Ser miembro del equipo del proyecto estrategico Full Stack Definir las soluciones tecnicas de los nuevos servicios requeridos Elaboracion del Plan Estrategico de Inversion de Plataformas Seguimiento de los proyectos Disenar ideas para el negocio Elaboracion de presupuesto Capex,Minimo cuatro anos de experiencia en Redes y Servicios Conocimiento en proyectos de telecomunicaciones en productos y servicios
6,Analista de Proyectos I,Apoyar en la definicion desarrollo e implementacion de iniciativas que permitan incrementar ingresos optimizar costos estabilidad operativa Garantizar el exito de las iniciativas a partir de la explotacion y analisis de informacion y seguimiento permanente Elaborar reportes e indicadores de gestion de las iniciativas Brindar feedback a los equipo de trabajo cliente interno sobre los resultados de las iniciativas y mejoras de procesos,Experiencia profesional en proyectos TI Conocimientos en En proyectos de SQL o Bussiness intelligence MS OfficeAvanzado SQLAvanzado Business intelligenceIntermedio
6,Practicante de Post Venta,Implementacion y gestion de campanas on line cumpliendo las especificaciones tecnicas y resultados comprometidos por el equipo de ventas Coordinacion con las areas involucradas Ventas Diseno Media para la implementacion y seguimiento post venta de la campana Gestion y coordinacion con Asistencia de Ventas y Ejecutivas de Cuenta para el ingreso de ordenes en sistema de facturacion y cambios post campana Elaboracion de informes y reportes de gestion relacionado a performance de las campanas on line para la Gerencia de Ventas y clientes Ingreso de informacion de Clientes y Centrales de Medios a SAP para el pago de comisiones Actividades adicionales de apoyo que determine el area,De preferencia un ano en trabajos relacionados a programacion WEB desarrollo o soporte comercial online
6,Jefe de Datawarehouse, Gestion planificacion seguimiento y control de proyectos y del equipo asignado  Gestionar la demanda de requerimientos del equipo de DWH  Interactuar con las diferentes areas del Banco a fin de garantizar el cumplimiento de los proyectos en fecha alcance y costos  Gestionar la relacion con proveedores  Proponer soluciones tecnologicas para fortalecer la arquitectura del DWH  Garantizar la disponibilidad de la informacion contenida en el DWH para las areas del banco Beneficios por ser parte del Banco Falabella  Descuentos en todas las empresas del grupo Tottus Sodimac Saga Falabella  Tasas de creditos preferenciales con el Banco Falabella  Convenios educativos a los mejores colaboradores y capacitacion por parte de instructores con experiencia  Linea de Carrera en base al desempeno,Experiencia minima de 05 anos en proyectos yo implementaciones de DWH o BI en el sector financiero Conocimientos en entornos de desarrollo Oracle y SQL Server  asimismo en modelamiento de datos Indispensable
3,Analista TI SAP,Implementacion de proyectos SAP Business One  Apoyo en el Analisis y configuracion de procesos de negocio en SAP  Asesoria y soporte a usuarios SAP Business One  Upgrade de version y actualizaciones de software Capacitacion a nuevos usuarios  Creacion de reportes Cristal Report  ATW SAP B1, MS Office nivel intermedio Excel Tablas dinamicas macros conexion a BD  SAP MRP SDK CRM nivel intermedio  SQL 20052008 nivel intermedio  MS Visual Studio Net C
3,ITC INTERNSHIP,Work with the ITC local admin on activities and operational procedures for user support and network troubleshooting Interact with IOM IT and communications providers for coordination and support Assist the ITC local admin in coordination with ITC Helpdesk for escalating problems as needed Undertake all other duties as may be assigned,Computer and network configuration and troubleshooting Windows operating systems and software hardware peripheral devices network and cabling
3,Analista Soluciones en la Nube,Atender fidelizar y desarrollar la cartera de clientes corporativos que sera provista por la empresa brindando un servicio de calidad Detectar oportunidades y necesidades en los clientes exponer los productos y servicios canalizar los requerimientos de los clientes y proponer soluciones al negocio Coordinar la preparacion y entrega de propuestas de servicios Preparacion de reportes e informes del servicio,Experiencia minima de 1 a 2 anos como Administrador de Redes Infraestructura y soporte a usuarios finales Experiencia y habilidad para interpretar los requerimientos del negocio y llevarlos a solicitudes tecnicas Experiencia minima de 5 anos en proyectos de TI gestion de clientes y proveedores Conocimiento en sistema operativos Windows ClienteServidor clientes de correo Outlook Lotus Client Thunderbird Navegadores Web IE Firefox y Google Chrome Redes LAN o Red Interna Conocimiento de redes tcpip y seguridad deseable
3,Administrador de Redes, Administracion de red de datos con clientes  Administracion de las Centrales Telefonicas  Wireless  Administracion de la Infraestructura de Red  Administracion y Virtualizacion de Servidores  Administracion de Servidores Windows NT 40 Windows 2000 Windows 2003 Window 2008  Mantenimiento de Servidores  Control de Inventario de Hardware y Software, Bachiller de Ingenieria de sistemas Ingenieria de redes y comunicaciones o carreras afines  Minimo 3 anos de experiencia desempenando funciones similares  Deseable certificacion SAP ABAP
6,Practicante de Business Quality, Realizar seguimiento a los proyectos de mejora y documentacion del estatus de cada proyecto  Proponer acciones y retar los entregables para asegurar el cumplimiento del objetivo del proyecto de mejora  Mantener actualizado el cronograma general de los proyectos  Coordinar con jefes de proyecto y lideres de track para definir nuevas actividades en los proyectos existentes yo nuevos proyectos  Apoyar a los jefes de proyecto y lideres de track en la elaboracion del cronograma planificacion de actividades y entregables  Identificar oportunidades de mejora en los procesos de la empresa y realizar la propuesta de implementacion del proyecto de mejora  Elaborar presentaciones para las Gerencias sobre el avance de los proyectos,Indispensable experiencia en control interno yo gestion de proyectos
4,Especialista de Desarrollo de Sistemas, Gestion de los requerimientos de cada proyecto de desarrollo de software  Analisis de los requerimientos de acuerdo a los estandares  Brindar el soporte tecnico de las aplicaciones del banco  Asegurar la calidad de todos sus entregables,Lenguaje de Programacion RPG Net Genexus Java Al menos 1 ano como Jefe de Proyecto  2 anos como Analista Sistemas Experiencia liderando proyectos de complejidad media Experiencia en Banca Conocimiento de Bantotal Deseable
1,Practicante Programador Java,Estudiante de los dos ultimos ciclos yo recien egresados de la carrera de Ingenieria de Sistemas yo afin con conocimientos solidos de Java y con deseos de seguir desarrollandose en esta area Dentro de sus responsabilidades esta el desarrollo de soluciones empresariales utilizando diferentes frameworks,Deseable con conocimientos del lenguaje JAVA JDBC y JSP Se valoran conocimientos de Web Services EJB JSF Jquery experiencia en Websphere application server y Weblogic application server
